Status,Checking,Duration,History,Purpose,Amount,Savings,Employment,PerCentIncome,PersonalStatus,Debtors,ResidentYears,Property,Age,Plans,Housing,Credits,Job,Liability,Telephone,Foreign
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,6078,lt100,7,2,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,32,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,6260,lt100,7,3,MALEtoMARRIEDorWIDOWED,NONE,3,REALtoESTATE,28,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,48,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,8487,UNKNOWN,7,1,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,24,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,3512,100to500,7,2,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,38,BANK,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,10,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,7308,lt100,0,2,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,70,BANK,FREE,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,9,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,276,lt100,4,4,MALEtoMARRIEDtoWIDOWED,NONE,4,REALtoESTATE,22,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1201,lt100,1,4,MALEtoMARRIEDorWIDOWED,NONE,1,SAVINGStoLIFEtoINSURANCE,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,9,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1549,UNKNOWN,1,4,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,35,NONE,OWN,1,UNSKILLEDtoNONtoRESIDENT,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,7472,UNKNOWN,0,1,FEMALEtoDIVORCEDtoMARRIED,NONE,2,REALtoESTATE,24,NONE,RENT,1,UNSKILLEDtoNONtoRESIDENT,1,NONE,YES
1,0to200,9,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,3195,UNKNOWN,4,1,FEMALEtoDIVORCEDtoMARRIED,NONE,2,REALtoESTATE,33,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,2002,lt100,7,3,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,30,NONE,RENT,1,SKILLEDtoEMPLOYEE,2,YES,YES
1,0to200,36,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,6948,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,35,NONE,RENT,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,2760,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,36,BANK,FREE,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,2028,UNKNOWN,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,30,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,2779,lt100,4,1,MALEtoMARRIEDtoWIDOWED,NONE,3,CARtoOTHER,21,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,26,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,7966,lt100,1,2,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,30,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,20,PAIDBACKtoCREDITtoOUTSTANDING,CARtoUSED,6468,UNKNOWN,0,1,MALEtoDIVORCED,NONE,4,REALtoESTATE,60,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,48,PAIDBACKtoCREDITtoOUTSTANDING,OTHER,5381,UNKNOWN,0,3,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,40,BANK,FREE,1,UNSKILLEDtoNONtoRESIDENT,1,YES,YES
1,0to200,30,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3832,lt100,1,2,MALEtoMARRIEDtoWIDOWED,NONE,1,SAVINGStoLIFEtoINSURANCE,22,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,11,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1577,gt1000,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,20,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,9,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2030,UNKNOWN,7,2,MALEtoMARRIEDorWIDOWED,NONE,1,CARtoOTHER,24,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,4351,UNKNOWN,4,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,48,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,YES,YES
1,0to200,10,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1521,lt100,4,4,MALEtoDIVORCED,NONE,2,CARtoOTHER,31,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3001,lt100,7,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,40,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,983,gt1000,1,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,19,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3017,lt100,1,3,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,34,NONE,RENT,1,MANAGEMENTtoSELFEMPLOYED,1,NONE,YES
1,0to200,21,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3976,UNKNOWN,7,2,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,35,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3069,100to500,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,30,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1567,lt100,4,1,FEMALEtoDIVORCEDtoMARRIED,NONE,1,CARtoOTHER,22,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,7,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2415,lt100,4,3,MALEtoMARRIEDorWIDOWED,GUARANTOR,2,REALtoESTATE,34,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,9,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,458,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,3,REALtoESTATE,24,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1158,500to1000,4,3,MALEtoDIVORCED,NONE,1,CARtoOTHER,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,36,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2323,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,24,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,36,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,4795,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,UNKNOWN,30,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,8,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1414,lt100,4,4,MALEtoMARRIEDorWIDOWED,GUARANTOR,2,REALtoESTATE,33,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,NO
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,625,lt100,1,4,MALEtoMARRIEDtoWIDOWED,GUARANTOR,1,REALtoESTATE,26,BANK,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,866,lt100,4,4,MALEtoMARRIEDtoWIDOWED,GUARANTOR,2,REALtoESTATE,25,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1092,lt100,4,4,FEMALEtoDIVORCEDtoMARRIED,GUARANTOR,4,REALtoESTATE,49,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,6,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1068,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,0to200,13,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2101,lt100,1,2,FEMALEtoDIVORCEDtoMARRIED,GUARANTOR,4,SAVINGStoLIFEtoINSURANCE,23,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3213,500to1000,1,1,MALEtoMARRIEDtoWIDOWED,NONE,3,REALtoESTATE,25,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3758,500to1000,0,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,UNKNOWN,23,NONE,RENT,1,UNSKILLEDtoNONtoRESIDENT,1,NONE,YES
1,0to200,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1967,lt100,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,20,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,7,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2576,lt100,4,2,MALEtoMARRIEDorWIDOWED,GUARANTOR,2,REALtoESTATE,35,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,6,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,368,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,38,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1301,lt100,8,4,MALEtoMARRIEDtoWIDOWED,GUARANTOR,2,REALtoESTATE,32,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1113,lt100,4,4,FEMALEtoDIVORCEDtoMARRIED,GUARANTOR,4,REALtoESTATE,26,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,0to200,48,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3979,UNKNOWN,7,4,MALEtoMARRIEDorWIDOWED,NONE,1,CARtoOTHER,41,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,YES,YES
1,0to200,9,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1082,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,27,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2930,lt100,7,2,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,27,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,7,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2329,lt100,1,1,FEMALEtoDIVORCEDtoMARRIED,GUARANTOR,1,REALtoESTATE,45,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,15,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1444,UNKNOWN,1,4,MALEtoMARRIEDorWIDOWED,NONE,1,SAVINGStoLIFEtoINSURANCE,23,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2896,100to500,1,2,MALEtoMARRIEDorWIDOWED,NONE,1,CARtoOTHER,29,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1103,lt100,7,4,MALEtoMARRIEDorWIDOWED,GUARANTOR,3,REALtoESTATE,29,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,NO
1,0to200,9,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1206,lt100,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,25,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,9,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2118,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,37,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,0to200,9,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,790,500to1000,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,3,REALtoESTATE,66,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,8,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,760,lt100,7,4,FEMALEtoDIVORCEDtoMARRIED,GUARANTOR,2,REALtoESTATE,44,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1155,lt100,8,3,MALEtoMARRIEDtoWIDOWED,GUARANTOR,3,REALtoESTATE,40,BANK,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,6,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,590,lt100,1,3,MALEtoMARRIEDtoWIDOWED,NONE,3,REALtoESTATE,26,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,NO
1,0to200,6,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,484,lt100,7,3,MALEtoMARRIEDtoWIDOWED,GUARANTOR,3,REALtoESTATE,28,BANK,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,5084,UNKNOWN,8,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,42,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,30,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2991,UNKNOWN,8,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,25,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,6,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2063,lt100,1,4,MALEtoMARRIEDtoWIDOWED,NONE,3,CARtoOTHER,30,NONE,RENT,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,30,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1715,UNKNOWN,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,CARtoOTHER,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,6,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,753,lt100,4,2,FEMALEtoDIVORCEDtoMARRIED,GUARANTOR,3,REALtoESTATE,64,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,15,PAIDBACKtoCREDITtoOUTSTANDING,REPAIRS,1308,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,38,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,15,PAIDBACKtoCREDITtoOUTSTANDING,REPAIRS,2631,100to500,4,3,FEMALEtoDIVORCEDtoMARRIED,NONE,2,REALtoESTATE,25,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,REPAIRS,3872,lt100,0,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,67,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,6,PAIDBACKtoCREDITtoOUTSTANDING,REPAIRS,454,lt100,1,3,MALEtoMARRIEDtoWIDOWED,NONE,1,SAVINGStoLIFEtoINSURANCE,22,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,15,PAIDBACKtoCREDITtoOUTSTANDING,REPAIRS,1514,100to500,4,4,MALEtoMARRIEDorWIDOWED,GUARANTOR,2,REALtoESTATE,22,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,1239,UNKNOWN,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,61,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,36,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,2273,lt100,7,3,MALEtoMARRIEDorWIDOWED,NONE,1,CARtoOTHER,32,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,NONE,YES
1,0to200,9,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,1199,lt100,7,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,67,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,36,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,3711,UNKNOWN,4,2,MALEtoMARRIEDtoWIDOWED,NONE,2,CARtoOTHER,27,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,RETRAINING,754,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,38,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1913,gt1000,1,3,MALEtoMARRIEDtoWIDOWED,NONE,3,REALtoESTATE,36,BANK,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,9,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1391,lt100,4,2,MALEtoMARRIEDtoWIDOWED,NONE,1,REALtoESTATE,27,BANK,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,2622,100to500,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,34,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,14,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1410,500to1000,8,1,MALEtoMARRIEDtoWIDOWED,NONE,2,REALtoESTATE,35,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,4439,lt100,8,1,MALEtoMARRIEDorWIDOWED,COtoAPPLICANT,1,REALtoESTATE,33,BANK,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1037,100to500,7,3,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,39,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,27,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,2528,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,SAVINGStoLIFEtoINSURANCE,32,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,YES,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,841,100to500,7,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,23,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1941,gt1000,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,35,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,YES,YES
1,0to200,8,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,907,lt100,1,3,MALEtoMARRIEDtoWIDOWED,NONE,2,REALtoESTATE,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,18,DELAYEDtoPAYBACKtoCREDIT,CARtoNEW,2899,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,43,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,0to200,24,DELAYEDtoPAYBACKtoCREDIT,CARtoNEW,1965,UNKNOWN,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,42,NONE,RENT,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,36,DELAYEDtoPAYBACKtoCREDIT,CARtoNEW,2862,100to500,8,4,MALEtoMARRIEDorWIDOWED,NONE,3,UNKNOWN,30,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,36,DELAYEDtoPAYBACKtoCREDIT,CARtoNEW,7432,lt100,4,2,FEMALEtoDIVORCEDtoMARRIED,NONE,2,SAVINGStoLIFEtoINSURANCE,54,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,21,DELAYEDtoPAYBACKtoCREDIT,CARtoNEW,2353,lt100,4,1,MALEtoDIVORCED,NONE,4,SAVINGStoLIFEtoINSURANCE,47,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,27,DELAYEDtoPAYBACKtoCREDIT,CARtoUSED,5965,lt100,8,1,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,30,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,20,DELAYEDtoPAYBACKtoCREDIT,CARtoUSED,7057,UNKNOWN,7,3,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,36,BANK,RENT,2,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,0to200,48,DELAYEDtoPAYBACKtoCREDIT,OTHER,7582,100to500,0,2,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,31,NONE,FREE,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,20,DELAYEDtoPAYBACKtoCREDIT,OTHER,2629,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,29,BANK,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,24,DELAYEDtoPAYBACKtoCREDIT,FURNITURE,2333,UNKNOWN,1,4,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,29,BANK,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,6,DELAYEDtoPAYBACKtoCREDIT,FURNITURE,1050,lt100,0,4,MALEtoMARRIEDorWIDOWED,NONE,1,SAVINGStoLIFEtoINSURANCE,35,STORES,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,11,DELAYEDtoPAYBACKtoCREDIT,HIFI,4771,lt100,7,2,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,51,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,60,DELAYEDtoPAYBACKtoCREDIT,HIFI,7418,UNKNOWN,4,1,MALEtoMARRIEDorWIDOWED,NONE,1,REALtoESTATE,27,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,12,DELAYEDtoPAYBACKtoCREDIT,HIFI,585,lt100,4,4,MALEtoMARRIEDtoWIDOWED,COtoAPPLICANT,4,REALtoESTATE,20,NONE,RENT,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,24,DELAYEDtoPAYBACKtoCREDIT,HIFI,1553,100to500,7,3,FEMALEtoDIVORCEDtoMARRIED,NONE,2,SAVINGStoLIFEtoINSURANCE,23,NONE,RENT,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,60,DELAYEDtoPAYBACKtoCREDIT,HIFI,9157,UNKNOWN,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,UNKNOWN,27,NONE,FREE,1,MANAGEMENTtoSELFEMPLOYED,1,NONE,YES
1,0to200,24,DELAYEDtoPAYBACKtoCREDIT,HIFI,6403,lt100,1,1,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,33,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,18,DELAYEDtoPAYBACKtoCREDIT,REPAIRS,6204,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,44,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,YES,YES
1,0to200,39,DELAYEDtoPAYBACKtoCREDIT,EDUCATION,11760,100to500,7,2,MALEtoMARRIEDorWIDOWED,NONE,3,UNKNOWN,32,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,6,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,1449,100to500,8,1,MALEtoDIVORCED,NONE,2,CARtoOTHER,31,BANK,OWN,2,SKILLEDtoEMPLOYEE,2,NONE,YES
1,0to200,24,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,6967,100to500,7,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,36,NONE,RENT,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,24,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,4712,UNKNOWN,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,37,BANK,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,36,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,9857,100to500,7,1,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,31,NONE,OWN,2,UNSKILLEDtoRESIDENT,2,YES,YES
1,0to200,30,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,2503,100to500,8,4,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,41,STORES,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
